date,open,high,low,close,volume,Name,volatility,avg_return,avg_volume,volume_volatility,momentum,price_range,trend_strength,price_level,volume_to_price_ratio
2018-02-07,77.61,78.21,75.79,76.16,2525070,TAP,0.014416451523153065,-0.004567236366034811,1312118.15,0.3774364231707057,-0.08932201363147195,0.03177521008403345,0.15289256198346787,0.7615999999999999,33154.80567226891
2018-02-07,111.52,116.85,111.38,113.62,10030837,ABBV,0.03875949536024318,0.006966472161215947,8369210.85,0.5161065500290483,0.13347964884277744,0.04814293258229184,0.4095063985374789,1.1362,88284.07850730505
2018-02-07,238.76,243.1,237.0,237.38,4047486,AVGO,0.022828735426106545,-0.005894430801522149,4540217.2,0.4079909958438479,-0.11590316573556798,0.025697194371893144,0.06229508196721243,2.3738,17050.661386805965
2018-02-07,16.21,16.355,15.97,16.06,2698050,NWSA,0.014490826850693764,-0.002386639668694368,2400411.6,0.5048323275720205,-0.048578199052132724,0.023972602739726016,0.2337662337662289,0.1606,167998.13200498134
2018-02-07,30.37,31.56,30.35,31.35,1626253,CSRA,0.018275049283269434,0.0010946006087643235,894183.15,0.3407314513511576,0.018849528761781014,0.03859649122807009,0.8264462809917373,0.3135,51874.098883572566
2018-02-07,44.28,45.1999,43.96,44.36,3915371,SEE,0.010260001960947004,-0.00488043994648864,2555835.05,0.3613986862104823,-0.09413926894016744,0.027950856627592394,0.3226066618275659,0.4436,88263.54824165915
2018-02-07,77.52,78.65,77.24,77.27,1454143,NDAQ,0.011375252721431412,-0.0017783412701425027,1192735.35,0.5318442434103018,-0.03617313209429968,0.018247702860101085,0.021276595744681496,0.7726999999999999,18818.985375954446
2018-02-07,118.24,118.9,116.74,116.92,924449,VAR,0.032083196305868214,0.00220024512122492,1094308.9,0.8193993154256213,0.03533162135836354,0.018474170372904643,0.08333333333333608,1.1692,7906.67978104687
2018-02-07,58.09,59.15,54.28,58.3,2284053,XRAY,0.018127581560167604,-0.0056096060442209494,2872396.95,0.60853046222383,-0.10924369747899168,0.08353344768439104,0.8254620123203281,0.583,39177.581475128645
2018-02-07,37.62,37.86,36.88,37.03,8964032,NEM,0.017424392883385424,-0.0012916171912174868,5421140.6,0.35676141149147794,-0.02833901863028072,0.02646502835538744,0.15306122448979495,0.3703,242074.8582230624
2018-02-07,165.15,168.6,165.15,166.51,1075498,SBAC,0.015672343891311943,0.0010138020804716485,1135377.85,0.3783294326127878,0.018098440843778534,0.020719476307729197,0.39420289855072166,1.6650999999999998,6459.059515944989
2018-02-07,81.4,82.96,81.29,81.35,5929949,MDT,0.010557802133985756,-0.002652274742466559,5425631.5,0.3021580911515133,-0.052748020493712175,0.02052858020897342,0.03592814371256797,0.8134999999999999,72894.27166564229
2018-02-07,79.0,79.74,77.96,77.96,1268677,AWK,0.01483500973918473,-0.005198425973658044,1470968.0,0.5512658957926232,-0.10091108292007843,0.022832221652129312,0.0,0.7796,16273.435094920473
2018-02-07,273.64,279.7,268.04,272.21,4780612,CMG,0.029667119731939917,-0.007518633557586157,1265674.2,0.7356576325273766,-0.1476657168801078,0.04283457624628033,0.3576329331046287,2.7220999999999997,17562.2203445869
2018-02-07,55.08,55.43,54.44,54.46,13927022,SBUX,0.013721963833751063,-0.004056550258952301,14100565.5,0.6836993650509114,-0.07975667455221357,0.018178479618068344,0.02020202020202332,0.5446,255729.3793609989
2018-02-07,17.16,17.645,16.32,16.33,17435450,MRO,0.02796446223140845,-0.004620391705163873,11839212.5,0.2846574348737893,-0.0952908587257619,0.0811390079608083,0.007547169811319257,0.16329999999999997,1067694.4274341704
2018-02-07,13.8,14.04,13.1,13.12,10740157,RRC,0.03539786914527318,-0.012438831490509866,11349364.8,0.5351889112838454,-0.2309495896834701,0.0716463414634146,0.02127659574468041,0.13119999999999998,818609.5274390244
2018-02-07,107.07,108.7599,106.06,106.08,2124663,DLTR,0.01798054874945347,-0.0015170735200016549,1906786.9,0.19989806559105233,-0.032910930804995894,0.025451546003016585,0.00740768176598986,1.0608,20028.87443438914
2018-02-07,169.21,174.835,168.57,169.66,890969,LH,0.014340395696708847,-0.0001605083613038183,631804.6,0.3901303563113033,-0.005160079746686968,0.036926794766002684,0.17398244213886685,1.6965999999999999,5251.497111870801
2018-02-07,126.75,131.78,126.05,129.7,1956602,EW,0.015081428640845208,0.004207849023639626,1379166.3,0.5135128716316862,0.08526483139486221,0.04417887432536626,0.6369982547993,1.297,15085.597532767928
2018-02-07,48.3,49.05,48.02,48.48,2263359,HOG,0.030105482871579,-0.0033173386166029163,3551464.15,0.6594422919019268,-0.07250813085900146,0.021245874587458625,0.44660194174756934,0.48479999999999995,46686.44801980198
2018-02-07,159.84,162.52,158.21,158.28,1153872,AVB,0.013886146388262983,-0.004364160471839335,853615.9,0.5282111715142085,-0.08545675160339743,0.027230224917867085,0.016241299303942726,1.5828,7290.068233510235
2018-02-07,25.51,25.73,25.26,25.39,3196055,JNPR,0.023039805818979762,-0.00572688915647177,4621143.65,0.6272993770789997,-0.11316800558854344,0.018511224891689597,0.27659574468084963,0.2539,125878.49547065774
2018-02-07,290.61,300.84,288.62,292.1,560780,TDG,0.015297427892019492,0.001800030993892715,452653.1,0.4348952317098291,0.034311816153818904,0.04183498801780202,0.28477905073649973,2.9210000000000003,1919.8219787743922
2018-02-07,186.26,188.33,183.17,183.31,1506599,PH,0.016417535360531213,-0.006005556541085133,1295472.6,0.5315806517139059,-0.11581130619332429,0.028149037150182885,0.027131782945739168,1.8331,8218.85876384267
2018-02-07,31.94,32.79,31.83,32.34,5545899,FITB,0.014449136890795704,0.0018162861457742762,5190505.95,0.29438274486680127,0.03488000000000011,0.029684601113172566,0.5312500000000049,0.3234,171487.2912801484
2018-02-07,41.8,43.56,41.65,42.39,19402866,GM,0.02141780987968208,-0.0017030471424231864,14920820.15,0.3339627432651555,-0.037684449489216724,0.04505779665015342,0.3874345549738223,0.4239,457722.7176220807
2018-02-07,32.95,33.93,32.71,33.18,2566697,IRM,0.017976486643161076,-0.0050496549260837745,2148280.8,0.3342435246049512,-0.09910399131143087,0.036769138034960784,0.3852459016393437,0.3318,77356.75105485233
2018-02-07,112.2,114.2,111.25,111.34,639700,FRT,0.010723416545937904,-0.0058892260868313616,588405.1,0.47903673206778835,-0.11240433673469384,0.026495419435961943,0.030508474576272312,1.1134,5745.464343452488
2018-02-07,263.0,268.39,260.0,264.9,1686540,HUM,0.014251042956236129,0.00044224303477699567,1201978.55,0.23584507228327917,0.006918047742131645,0.031672329180822904,0.5840286054827157,2.6489999999999996,6366.704416761042
