date,open,high,low,close,volume,Name,price_change,intraday_range,open_close_change,volume_ma20,volume_std20,volume_z,volume_ratio,return_ma20,return_std20,return_z,momentum_3,momentum_5,if_anomaly,lof_anomaly,svm_anomaly,z_anomaly,anomaly_votes,consensus_anomaly
2013-03-11,61.3928,62.7157,60.7342,62.5528,118272126,AAPL,0.014245827266506916,0.03227577175173631,0.0188947238112612,117203497.95,23015285.750103526,0.04643123103501725,1.009117714647526,-0.0039485535816811464,0.015246489860500303,1.1933488307577589,0.028680059465077345,0.04242331324126636,False,False,False,False,0,False
2013-03-12,62.2285,62.6971,61.0814,61.2042,116268341,AAPL,-0.02155938663017476,0.025963987561969146,-0.01646030355865876,116565443.75,22846448.404978916,-0.013004329808008693,0.9974511935918401,-0.00554764025006807,0.01533679907157673,-1.0440083556796946,-0.0049990489614170075,-0.006294658875598991,False,False,False,False,0,False
2013-03-13,61.2071,62.0714,60.7657,61.1928,101369051,AAPL,-0.00018626172713642752,0.021332492472278454,-0.00023363302623386254,114042428.15,21493350.363470163,-0.589641769928039,0.8888713844874409,-0.004303624203705891,0.014664555295153354,0.2807696785684497,-0.007805532945705074,0.006314875478549142,False,False,False,False,0,False
2013-03-14,61.8328,62.0914,61.4928,61.7857,75834906,AAPL,0.009689048384777355,0.00968094603511401,-0.0007617316375774729,111898073.7,23082539.96090096,-1.562356991955247,0.677714132982434,-0.003724023167114071,0.01498990444070327,0.8948070086070631,-0.012263240014835475,0.004454437123343924,False,False,False,False,0,False
2013-03-15,62.5614,63.4614,62.4642,63.3799,160710606,AAPL,0.025802086890655884,0.015939540994926574,0.013083147116272977,115493146.3,24830312.04260046,1.821058858318899,1.391516389921053,-0.002388951828355046,0.016379402176597776,1.7211274511159596,0.03554821401145669,0.027656621407330828,False,False,False,False,0,False
2013-03-18,63.0642,65.3514,63.0285,65.1028,150441144,AAPL,0.027183697039597776,0.036833893080384705,0.03232578864078197,118118971.95,25638328.762589842,1.2606973078979657,1.2736408175282972,-0.00034077760413935845,0.0174088627905828,1.5810610362571356,0.06389640611313752,0.04076556125385289,False,False,False,False,0,False
2013-03-19,65.6428,65.8528,64.0714,64.9271,131531708,AAPL,-0.002698808653391338,0.027137782056828853,-0.010902947467201251,119252855.05,25708387.890697695,0.4776204949997263,1.1029648551797921,-0.00045723532309018824,0.017416854810221705,-0.12870138464871408,0.050843479963810445,0.06082752490842114,False,False,False,False,0,False
2013-03-20,65.3456,65.3756,64.2271,64.5828,77016849,AAPL,-0.005302870450089259,0.01757578168996861,-0.011673318478979434,117159129.15,27389566.512770012,-1.4656047999622124,0.6573695926110423,0.0004884963568012324,0.016550769484142937,-0.3499152599786445,0.01897920318586821,0.05539867435384571,False,False,False,False,0,False
2013-03-21,64.3171,65.4256,64.2999,64.6756,95493524,AAPL,0.001436915091943991,0.017502343855677713,0.005573945342685017,116353964.3,27795372.662254255,-0.7505004719122977,0.8207156891860194,0.0008711587810282251,0.016475895607535856,0.0343384253209881,-0.0065619297480292715,0.046772958791435615,False,False,False,False,0,False
2013-03-22,64.9399,66.0142,64.7299,65.9871,98570591,AAPL,0.020278126526850793,0.019776747423386885,0.016125679281920727,117153302.7,26991342.834508143,-0.6884693293674223,0.8413812391820858,0.001352602629262456,0.016911583012089577,1.1190864796074416,0.016326002547472518,0.041136069952776744,False,False,False,False,0,False
2013-03-25,66.3842,67.1356,65.9685,66.2256,125073165,AAPL,0.003614342803366144,0.017580990657415328,-0.002389122712934809,118761981.1,26422522.516899686,0.2388562218449586,1.05314145016397,0.0024217321331371387,0.01630414698488058,0.07314768882634314,0.025437113287128943,0.017246570039998188,False,False,False,False,0,False
2013-03-26,66.4914,66.5485,65.7899,65.8765,73428208,AAPL,-0.005271375419777402,0.011408994245872418,-0.009247812499060116,116178558.65,28234344.20457535,-1.5141258582188835,0.6320289118167675,0.0014614826733402198,0.016155328066101766,-0.41675774491048395,0.018568053485394698,0.014622553602424926,False,False,False,False,0,False
2013-03-27,65.2085,65.2571,64.3899,64.5828,81854409,AAPL,-0.019638262506356363,0.013298879747272164,-0.009595374836102576,112937545.0,28269786.718252074,-1.099517881397086,0.7247758838745787,0.0009696028353615105,0.01665820837282266,-1.2370997456928774,-0.0212814322799455,0.0,False,False,False,False,0,False
2013-03-28,64.2599,64.5455,63.0885,63.2371,110698007,AAPL,-0.020836817233071514,0.0226735491340634,-0.015916613626849773,114445826.25,27235675.786721367,-0.13760698575459004,0.9672524602005745,0.0002842418296044202,0.01727936210416241,-1.2223286331610645,-0.045126053973086,-0.02224177278602757,False,False,False,False,0,False
2013-04-01,63.1285,63.3854,61.1057,61.2728,97294421,AAPL,-0.031062461751092396,0.03611205715326672,-0.029395597867841083,112415595.25,26906797.55368178,-0.5619834251858375,0.8654886431337915,-3.079704538729855e-05,0.017809345805062195,-1.7424370914783711,-0.06988379771238595,-0.07144275168934533,True,False,True,False,2,False
2013-04-02,61.0857,62.5914,60.9142,61.3988,132350022,AAPL,0.002056377381154606,0.027456507824253452,0.0051255858572464355,111762778.05,26213703.07234994,0.7853619114086673,1.1842048337487616,0.0012823503507056523,0.016876773689856565,0.04586344787654329,-0.04930105229256099,-0.07288420187963562,False,False,False,False,0,False
2013-04-03,61.6242,62.4685,61.4728,61.7128,90719482,AAPL,0.005114106464621404,0.0161576134051233,0.0014377468591884287,108333851.15,24065783.347265907,-0.7319258590434023,0.8374066004022049,0.00021754526766812888,0.01584842883574116,0.30896193229644425,-0.02410452092205362,-0.0632046329115844,False,False,False,False,0,False
2013-04-04,61.9657,62.1428,60.7499,61.1028,89589332,AAPL,-0.009884497219377453,0.022478564754372248,-0.013925445851495202,107068158.75,24365892.90686795,-0.7173480904971592,0.8367504685420771,0.00035903711620164367,0.01573915431404756,-0.6508313046042444,-0.002774477419017818,-0.05388431594789955,False,False,False,False,0,False
2013-04-05,60.6428,60.7071,59.9542,60.4571,95743088,AAPL,-0.010567437171455363,0.01241532383069378,-0.0030621936981802323,106005671.1,24373646.5917718,-0.42105242895679373,0.9031883578160754,-0.0007472938535524054,0.01568801724673858,-0.6259645921758845,-0.015337433304885462,-0.043961535238016936,False,False,False,False,0,False
2013-04-08,60.6928,61.0714,60.3557,60.8871,75169647,AAPL,0.007112481412439475,0.011792173041942343,0.0032013682018295145,104871431.35,25283764.465797625,-1.1747374244914677,0.7167790696889349,-0.0005237584750003965,0.01577048332808548,0.48421089757221175,-0.013379720252524652,-0.006294799650089389,False,False,False,False,0,False
2013-04-09,60.9085,61.2142,60.3928,60.9971,76615504,AAPL,0.0018066224208412862,0.01348580247420306,0.0014546409778603427,102788600.25,25831601.68960745,-1.0132200304300116,0.7453696598033009,-0.001145718717283678,0.015398236510292797,0.19173241923849538,-0.0017298716261775482,-0.006542473142797545,False,False,False,False,0,False
2013-04-10,61.1571,62.4371,60.8585,62.2414,93895844,AAPL,0.020399330459972553,0.025812211501199396,0.01772974846747146,101669975.4,25701231.32734677,-0.3024808928795614,0.9235356222973965,0.0009522171372236876,0.01532877011977187,1.2686675558964078,0.029513489730734754,0.008565483983873579,False,False,False,False,0,False
