date,open,high,low,close,volume,Name,price_change,intraday_range,open_close_change,volume_ma20,volume_std20,volume_z,volume_ratio,return_ma20,return_std20,return_z,momentum_3,momentum_5,if_anomaly,lof_anomaly,svm_anomaly,z_anomaly,anomaly_votes,consensus_anomaly
2015-08-26,484.02,503.72,478.76,500.77,6358639,AMZN,0.07376117674807547,0.05156811701995793,0.034606008016197676,3891042.05,1982235.0589085142,1.2448558706043382,1.634173806988285,-0.0024153255652653305,0.026118716224978883,2.916548487957026,0.012740914514530521,-0.06032800420325746,True,True,True,True,4,True
2015-08-27,514.03,522.69,507.261,518.37,6114506,AMZN,0.03514587535195801,0.03001575783514587,0.008443086979359244,4009614.1,2042915.4715665504,1.0303372456159063,1.524961217589493,-0.001391491154945307,0.027202513341080096,1.3431614222104293,0.11869564279085831,0.0050215208034434244,False,True,True,True,3,True
2015-10-23,617.68,619.45,595.36,599.03,10692667,AMZN,0.062279441754889975,0.03900077710141179,-0.030193627768423745,4566607.4,1794088.0980140637,3.414581260965468,2.341490315107885,0.00693698828665959,0.022944431032868067,2.412021173632587,0.06801811439167027,0.049530450627233824,True,False,True,True,3,True
2016-01-13,620.88,620.88,579.16,581.81,7655239,AMZN,-0.05839227046885376,0.06719494910449689,-0.06292681355495434,4804378.7,1937555.3268148329,1.4713697516377808,1.5933879233957973,-0.00586498663512165,0.02325585802304947,-2.258668924692909,-0.041578123713038484,-0.08036038884059127,True,False,True,True,3,True
2016-01-28,608.37,638.06,597.55,635.35,14015171,AMZN,0.08914031027684932,0.06658776731265512,0.044348011900652594,6139589.65,2446166.641984886,3.219560439925523,2.282753701625645,-0.0038843587683360993,0.033197516146531415,2.8021575058381267,0.06507635827200642,0.10491808980557216,True,False,True,True,3,True
2016-01-29,571.98,593.0,570.0,587.0,14677550,AMZN,-0.07609978751869051,0.04021119619567118,0.02625965942865132,6697517.0,3021802.595152055,2.64081876585934,2.191491264598507,-0.007336306946524323,0.036925305672898645,-1.862231857504573,-0.023700623700623646,-0.01572822696938192,True,True,True,True,4,True
2016-02-02,570.0,571.56,550.09,552.1,6312045,AMZN,-0.039508707224996,0.037666666666666515,-0.03140350877192979,6677671.45,2885657.1176510863,-0.1267047452601086,0.945246415200616,-0.00651602413148109,0.035870562661449425,-0.9197704369709423,-0.13103014086723852,-0.08174636174636174,True,True,True,True,4,True
2016-02-05,529.28,529.45,499.19,502.13,9708929,AMZN,-0.0636445008018498,0.05717200725513915,-0.05129610036275691,7064171.1,3020106.580854861,0.8757167434969743,1.374390407956002,-0.008820146264239465,0.038239943937726915,-1.4336933816349429,-0.09050896576707124,-0.14458262350936968,True,False,True,True,3,True
2016-02-08,486.47,493.5,475.21,488.1,9825509,AMZN,-0.027940971461573594,0.037597385244722226,0.003350669106008583,7279800.8,3057247.6406976995,0.8326797496257254,1.3496947608786218,-0.010143996824356332,0.03842971288252019,-0.4631045433938759,-0.08091212081269894,-0.15084984603608131,True,True,True,True,4,True
2016-02-09,478.01,498.38,474.0,482.07,7077915,AMZN,-0.012354025814382386,0.051003117089600626,0.008493546160122179,7389119.0,3006015.994166384,-0.10352706060245093,0.9578834770423916,-0.011642185719061953,0.037870788675405435,-0.01879654795208226,-0.10105172863909295,-0.12684296323129873,True,True,True,True,4,True
2016-03-01,556.29,579.25,556.0,579.04,5038452,AMZN,0.047998262506334655,0.04179474734401122,0.04089593557317227,6141406.3,1853628.0287337261,-0.5950246127608806,0.8204068830293805,0.0007640975910588154,0.028824739565195785,1.6386675344782082,0.04303341439250641,0.047202228089846754,True,False,True,True,3,True
2016-04-28,615.54,626.8,599.2,602.0,7872605,AMZN,-0.007534167532189273,0.044838678233745835,-0.021996945771192718,3407679.05,1307959.6708463437,3.413657201762859,2.310254247682158,0.0007844039547909243,0.013384089780982145,-0.6215268743041686,-0.03864580006387741,-0.045958795562599075,True,False,True,True,3,True
2016-04-29,666.0,669.98,654.0,659.59,10310739,AMZN,0.09566445182724248,0.02399399399399402,-0.009624624624624576,3777346.7,2015508.0002182848,3.241561084993171,2.729624738973523,0.005158287552823759,0.025098075504538495,3.6060997688070726,0.06923550771624964,0.0629975825946818,True,False,True,True,3,True
2016-05-02,663.92,685.5,662.0251,683.85,6578517,AMZN,0.03678042420291394,0.03535802506326071,0.030018676949030102,3982731.3,2083507.6307265852,1.245872902848341,1.651760187788717,0.0074409177855258414,0.025820485507401767,1.1362879450495833,0.12740491616796068,0.09206323858192267,True,True,True,True,4,True
2016-10-28,782.0,789.49,774.61,776.32,10841073,AMZN,-0.051371034752431655,0.01902813299232736,-0.007263427109974361,3582524.3,2056759.323254839,3.5291191428821556,3.0260989436973253,-0.003672198063217269,0.014531364594741488,-3.282474703475221,-0.07047582557053556,-0.052100758251016455,True,False,True,True,3,True
2016-11-10,778.81,778.83,717.7,742.38,12746994,AMZN,-0.03821837591335442,0.07849154479269654,-0.046776492340878974,5095551.4,2828921.4499680297,2.7047207691420594,2.501592663749795,-0.005318523361205013,0.020498376691020625,-1.6049979492552344,-0.05420865554890242,-0.03213694379620091,True,False,True,True,3,True
2017-02-03,806.72,818.3,804.0,810.2,10868773,AMZN,-0.03541877492707901,0.017726100753669122,0.00431376437921462,4046118.65,2004718.5383975415,3.403297879139504,2.68622201674684,0.001943860766108818,0.012229307751111074,-3.0551717606250697,-0.01612668188662747,-0.03059454156047714,True,False,True,True,3,True
2017-06-09,1012.5,1012.99,927.0,978.31,7647692,AMZN,-0.0316351074465242,0.0849283950617284,-0.03376790123456796,3628991.5,1224508.0772629755,3.281889743824812,2.1073876860830345,0.0016604194049771425,0.011686408506671006,-2.8490812068134628,-0.024616151545364007,-0.02823001201911146,True,True,True,True,4,True
2017-07-27,1069.55,1083.31,1040.18,1046.0,10991715,AMZN,-0.0064589665653495,0.040325370482913264,-0.02201860595577575,3572201.9,1825058.647050698,4.065355988417118,3.077013928020138,0.002790752154711301,0.010524628598170764,-0.8788641455403425,0.006785697098031562,0.016817342276659764,True,False,True,True,3,True
2017-10-27,1058.14,1105.58,1050.55,1100.95,16565021,AMZN,0.13216375471756336,0.05200635076643919,0.04045778441416064,3662202.35,3143501.4988065767,4.104600762843131,4.523240230021697,0.00721163965569877,0.03047478386730459,4.100180516650741,0.12813812890665033,0.12009237875288692,True,True,True,True,4,True
2017-10-31,1109.0,1110.54,1101.12,1105.28,3476967,AMZN,-0.005014178331907981,0.008494138863841365,-0.0033543733092876713,3911228.35,3185280.0060406215,-0.13633380713044352,0.8889705966669013,0.007631830547056373,0.03045013268340528,-0.41530225862878356,0.13661651738428482,0.13257505891997123,False,True,True,True,3,True
2018-02-01,1445.0,1459.88,1385.14,1390.0,9113808,AMZN,-0.04196734418184711,0.051723183391003465,-0.03806228373702422,4984090.55,1586885.34290035,2.602404432353075,1.828579940226006,0.007310728644193148,0.015183432372723443,-3.2455160082621872,-0.01952485751368438,0.008744874632606425,True,False,True,True,3,True
2018-02-02,1477.39,1498.0,1414.0,1429.95,11125722,AMZN,0.02874100719424466,0.05685702488848577,-0.032110681675116284,5389272.2,2031756.3070591695,2.8233946069561484,2.0644201270813523,0.008523978970688312,0.015897661831792302,1.2716982181069,-0.005473564145720533,0.019899432973146558,True,True,True,True,4,True
2018-02-05,1402.62,1458.98,1320.72,1390.0,11494985,AMZN,-0.027938039791601144,0.09857267114400194,-0.008997447633713972,5786784.3,2396815.4702231856,2.3815770429203993,1.986420160848228,0.006318951913936726,0.017734691373874543,-1.9316373193842427,-0.04196734418184711,-0.01952485751368438,True,True,True,True,4,True
2018-02-06,1361.46,1443.99,1351.79,1442.84,11066819,AMZN,0.03801438848920857,0.06772141671440957,0.05977406607612407,6126151.5,2640306.468917491,1.8712477351258556,1.8064879720979803,0.007498435352260519,0.019038658578225277,1.6028415558567497,0.03801438848920857,0.003491396697778537,True,False,True,True,3,True
2013-04-19,384.9646,402.1217,383.5131,400.3349,11593628,GOOGL,0.044333750717378884,0.04833847060223191,0.039926528309356196,4623048.3,1986817.1487330417,3.5084153085979835,2.5077886380724164,-0.0005991101873504045,0.015139191737585616,2.967982814642332,0.008192772419378658,0.012429568560012205,True,False,True,True,3,True
2013-07-19,443.7483,451.9265,438.2428,448.7473,14703570,GOOGL,-0.015463081782545851,0.03083662517693023,0.011265395270246724,4918494.7,2694347.033343976,3.631705633648708,2.98944512433855,0.0006974026650523657,0.008142247432160762,-1.9847695101682268,-0.02502152026729021,-0.028604548214515746,True,False,True,True,3,True
2013-10-18,488.7783,508.2378,487.487,506.2097,23145371,GOOGL,0.13795546008082882,0.04245442156495075,0.035663203542383115,4600467.75,4574644.14233244,4.053846085729555,5.031090805929463,0.006144134258106804,0.03251486767349524,4.053878587061545,0.1467080911368548,0.1598848386113727,True,True,True,True,4,True
2013-10-23,501.0005,517.8923,500.8153,516.2192,5329842,GOOGL,0.024237331685196706,0.034085794325554565,0.03037661639060243,4961453.6,4571574.533093516,0.08058238957568029,1.0742500947706133,0.008581806705028372,0.03210069861771316,0.4877004443613453,0.01977342591420128,0.14852307250755614,False,True,True,True,3,True
2014-02-03,590.1896,591.4519,566.5685,567.2817,9142062,GOOGL,-0.04025509431536245,0.04216170532317081,-0.03881447589045967,5576834.25,2424204.6300254506,1.4706793749348503,1.6392923996261857,0.0014521068556857363,0.01951420790290952,-2.1372735895075583,0.023949235894071164,0.029240032396796733,True,True,True,True,4,True
2014-04-04,578.55,579.7173,544.494,545.25,5366972,GOOGL,-0.04593175853018372,0.06088203266787658,-0.057557687321752586,4502334.85,1204372.5398712484,0.7179150315835273,1.192041946857862,-0.005317673959975083,0.015416343173237642,-2.6344823875426955,-0.04007377303734916,-0.027442270382286083,True,True,True,True,4,True
2014-04-10,568.0,568.21,545.5,546.69,3296996,GOOGL,-0.03588812076749415,0.03998239436619725,-0.03751760563380272,4467760.4,1184275.2319271225,-0.9885914764044027,0.7379527335440816,-0.00405865680492562,0.01921455815832873,-1.6565285394695244,0.011209144886521472,-0.04341207349081355,True,True,True,False,3,True
2014-09-19,599.49,605.4,597.76,605.4,4194630,GOOGL,0.013611934301069883,0.012744165874326488,0.009858379622679225,1623005.45,646224.2080563245,3.9794617996976345,2.584483003430457,0.0011150683172535258,0.00805033111142988,1.5523418615755167,0.028227861000713395,0.035048726277996156,True,False,True,True,3,True
2015-07-16,589.5,604.5,587.92,601.78,5632054,GOOGL,0.03051578875265415,0.028125530110263003,0.02083121289228155,2069715.35,1027442.6285090502,3.4671898470568676,2.721173227999686,0.00490889851980435,0.01369859439992022,1.8693078636592768,0.05255977471883577,0.10489305058294307,True,False,True,True,3,True
2015-07-17,680.0,703.0,678.0,699.62,12858136,GOOGL,0.1625843331450032,0.03676470588235294,0.028852941176470595,2609642.0,2621938.1226067515,3.9087474687659167,4.927164722210939,0.012161788795788508,0.03784708015924685,3.9744821454202266,0.19761032558458025,0.25806045566524616,True,True,True,True,4,True
2015-07-20,688.98,697.8,681.77,692.84,5121752,GOOGL,-0.009690975100768995,0.02326627768585441,0.0056024848326511854,2717505.15,2681012.3964939094,0.8967682705026471,1.8847257750367097,0.011556775442957978,0.038107009527321545,-0.557581159143254,0.18645112678950615,0.2118307592744828,True,True,True,True,4,True
2015-07-21,684.88,705.6,684.15,695.35,3780230,GOOGL,0.0036227700479187774,0.031319355215512275,0.015287349608690614,2819638.2,2680624.514662787,0.358346271454896,1.340679098474407,0.011544198921677639,0.038109719843027565,-0.2078584913871557,0.15548871680680665,0.1903009346434319,True,False,True,True,3,True
